lid,lat,lon,name,cwa,elev,obtype
DYNT1,35.497,-85.016,DAYTON,MRX,0,DCP
EAGV2,37.641,-79.799,EAGLE ROCK,RNK,930,Mesonet
EAMW2,37.482,-81.074,EADS MILL IFLOWS,RNK,2077,Mesonet
EANG1,33.314,-83.437,Eatonton,FFC,356,DCP
EARV2,37.666,-80.244,EARLEHURST COOP,RNK,2037,Mesonet
EAST1,35.13,-86.19,Belvidere AAMU SCAN,HUN,705,DCP
EBCG1,33.507,-83.77,Mansfield,FFC,650,DCP
EBSN7,35.203,-80.772,EDWARDS BRANCH @ SHEFFIELD DR #6537,GSP,685.2,Mesonet
EBVT1,36.182,-82.456,Embreeville near Telford,MRX,0,Mesonet
EBYG1,33.883,-85.0,Embry,FFC,1190,COOP
ECTG1,34.251,-84.469,East Canton,FFC,846,DCP
EDEN7,36.474,-79.743,EDEN COOP,RNK,625,Mesonet
EDSN7,36.525,-79.766,EDEN-SMITH R DCP,RNK,540,DCP
EDWT1,36.288,-86.688,Edenwold,OHX,0,DCP
EECG1,34.684,-84.459,East Ellijay,FFC,1255.4,DCP
EEMT1,36.085,-85.724,Edgar Evans State Park,OHX,642,COOP
EFKN7,35.213,-83.002,EAST FORK DAM TANASEE CK,GSP,2940,Mesonet
EFLN7,35.246,-82.389,TUXEDO HYDRO STATION,GSP,1848,Mesonet
EGEW2,37.552,-81.194,EGERIA CH,RNK,3010,Mesonet
EGLT1,35.731,-86.662,Eagleville,OHX,1025,Mesonet
EGMN7,36.01,-81.767,EDGEMONT,GSP,2780,Mesonet
EGRW2,37.542,-81.199,EGERIA IFLOWS,RNK,2971,Mesonet
EGWN7,35.174,-80.731,#17 PINEY GROVE ELEM AT EAGLEWIND DRIVE,GSP,659,Mesonet
EHO,35.256,-81.601,SHELBY-CLEVELAND CO REG AP,GSP,847,ASOS/AWOS
EJAG1,34.759,-84.766,Chatsworth,FFC,0,DCP
EJFK2,36.817,-83.417,Harlan,JKL,1340,Mesonet
EJYG1,34.682,-84.486,Ellijay,FFC,1440,COOP
EKBK2,37.759,-83.065,Salyersville,JKL,1300,Mesonet
EKCN7,36.234,-81.563,PARKWAY SCHOOL IFLOWS,RNK,3115,Mesonet
EKNN7,36.254,-80.865,ELKIN COOP,RNK,870,Mesonet
EKVN7,36.071,-81.404,ELK CREEK DCP,RNK,1096,DCP
ELBG1,34.141,-82.859,ELBERTON 2 N,GSP,540,Mesonet
ELIG1,34.676,-84.507,Ellijay,FFC,1216,DCP
ELJG1,34.691,-84.48,Ellijay,FFC,1300,COOP
ELKK2,37.304,-82.343,Elkhorn City,JKL,900,DCP
ELKN7,36.242,-80.847,ELKIN,RNK,870,DCP
ELKT1,35.036,-86.888,Elkton,OHX,0,DCP
ELLN7,35.946,-81.237,ELLENDALE 3 NE,GSP,1070,DCP
ELMN7,35.056,-80.814,#08 ST MATTHEWS CHURCH AT ELM LANE,GSP,673,Mesonet
ELTK2,38.171,-83.272,Morehead,JKL,1200,Mesonet
ELZT1,36.344,-82.21,ELIZABETHTON,MRX,1525,COOP
EMBT1,36.176,-82.457,Embreeville TN,MRX,1519,UNKNOWN
EMGT1,36.311,-87.554,ELLIS MILLS,OHX,0,DCP
EMPV2,36.895,-81.343,EMPIRE AIRPORT,RNK,2600,Mesonet
EMRG1,34.101,-84.737,Emerson,FFC,700,DCP
ENGG1,34.898,-85.463,New England,FFC,663.8,DCP
ENKN7,35.539,-82.651,ENKA,GSP,2050,Mesonet
EPWG1,34.903,-84.436,Epworth,FFC,0,DCP
EQY,35.019,-80.62,MONROE REGIONAL AP,GSP,679,ASOS/AWOS
ERAK2,37.4,-83.267,Hazard,JKL,,Mesonet
ERDW2,37.591,-81.042,ELLISON RIDGE IFLOWS,RNK,3125,Mesonet
ERMV2,37.223,-81.247,EAST RIVER MTN IFLOWS,RNK,3680,Mesonet
ERRG1,34.256,-85.151,Rome Coosa Valley FG,FFC,584,DCP
ERWT1,36.142,-82.426,EWRIN,MRX,1720,Mesonet
ESTG1,32.2,-83.2,Eastman,FFC,400,COOP
ESTT1,35.286,-86.106,Estill Springs,HUN,0,DCP
ETNG1,34.828,-84.851,Eton,FFC,672.6,DCP
ETOT1,35.33,-84.521,ETOWAH,MRX,0,DCP
ETTG1,33.318,-83.393,Eatonton,FFC,570,COOP
ETVK2,38.171,-83.272,Morehead,JKL,1200,Mesonet
ETWG1,34.163,-84.741,Below Allatoona Dam,FFC,686.9,DCP
EUSG1,34.109,-84.951,Stilesboro,FFC,660,DCP
EVGV2,37.208,-79.304,BIG OTTER RIVER NEAR EVINGTON,RNK,564,DCP
EVNG1,33.601,-82.233,Evans 8NW,FFC,0,DCP
EVRK2,36.865,-83.196,Evarts,JKL,1281,Mesonet
EWNT1,36.15,-82.417,ERWIN,MRX,0,Mesonet
EXPG1,33.267,-84.283,Experiment,FFC,925,COOP
EZBT1,36.356,-82.224,WATAUGA RIVER AT ELIZABETHTON,MRX,0,Mesonet
EZLK2,37.833,-83.467,Ezel,JKL,,Mesonet
FAIG1,34.45,-84.7,Fairmont,FFC,735,COOP
FALG1,33.1,-83.724,East Juliette,FFC,366.5,DCP
FALT1,35.682,-85.309,FALL CREEK,OHX,0,DCP
FAVT1,35.114,-86.713,Coldwater (Fayetteville 8WSW),HUN,0,Mesonet
FAWT1,36.045,-85.595,Burgess Falls,OHX,0,DCP
FBGG1,32.397,-84.87,Fort Benning,FFC,467,DCP
FBNG1,33.657,-84.674,Campbellton,FFC,719.1,DCP
FBNT1,35.987,-87.118,Fairview Bowie Nature Ctr,OHX,820,COOP
FCFT1,35.639,-85.359,Fall Creek Falls State Pk,OHX,1790,COOP
FCMG1,32.474,-84.76,Ft Benning Carmuche Range,FFC,0,DCP
FCRG1,32.315,-84.839,Ft Benning Cole Range,FFC,0,DCP
FCRT1,36.626,-87.537,FORT CAMPBELL RAWS,OHX,0,DCP
FCTG1,34.57,-84.469,Talking Rock,FFC,1311.7,DCP
FDVK2,37.583,-82.95,Fredville,JKL,990,Mesonet
FEDK2,37.4,-82.233,Fedscreek,JKL,850,Mesonet
FFC,33.35,-84.567,Peachtree City,FFC,820,UNKNOWN
FFTT1,36.117,-84.8,FRANKFORT,MRX,0,Mesonet
FGNK2,37.914,-83.695,Frenchburg,JKL,600,Mesonet
FGPK2,37.922,-82.873,Flatgap,JKL,1200,Mesonet
FGPT1,36.589,-83.228,MULBERRY,MRX,0,Mesonet
FGRK2,36.819,-83.849,Barbourville,JKL,2060,Mesonet
FHLT1,36.056,-86.807,Dyer Observatory,Nashvl,OHX,UNKNOWN
FHRG1,32.485,-84.66,Ft Benning Hastings Range,FFC,561,DCP
FINV2,37.543,-79.804,FINCASTLE COOP,RNK,1305,Mesonet
FKVA1,34.374,-86.913,Falkville,HUN,0,DCP
FLAN7,35.573,-82.385,FLAT TOP MTN,GSP,4330,Mesonet
FLCN7,35.429,-82.553,FLETCHER DCP,GSP,2055,DCP
FLDT1,35.792,-84.246,Ft. Loudon Dam (Lenoir City 1E),MRX,785,DCP
FLEK2,38.45,-83.733,Flemingsburg,JKL,940,Mesonet
FLEN7,35.426,-82.557,FLETCHER 3 W,GSP,2070,Mesonet
FLGV2,37.877,-79.978,FALLING SPRING DCP,RNK,1333,DCP
FLINT,34.928,-85.359,Flintstone,FFC,871,Mesonet
FLNK2,37.782,-83.014,Falcon,JKL,1250,Mesonet
FLOA1,34.787,-87.67,TENNESSEE RIVER AT FLORENCE,HUN,401.1,DCP
FLOV2,36.928,-80.291,FLOYD,RNK,2625,Mesonet
FLPG1,33.493,-84.245,Flippen,FFC,720,DCP
FLRA1,34.768,-85.701,Flat Rock,HUN,0,DCP
FLRV2,37.127,-78.96,FALLING R. NR NARUNA,RNK,427,DCP
FLTN7,35.419,-82.557,FLETCHER 4 W CRN,GSP,2070,DCP
FLTT1,35.496,-87.833,Flat Woods,OHX,513.6,DCP
FLTW2,37.589,-81.093,FLAT TOP,RNK,3335,Mesonet
FMBK2,38.426,-83.752,Flemingsburg,JKL,720,Mesonet
FMCG1,32.371,-84.806,Ft Benning McKenna Complex,FFC,447,DCP
FMCN7,35.077,-80.823,FOUR MILE CK @ ELM LANE #6515,GSP,528.7,Mesonet
FNGS1,35.121,-81.986,FINGERVILLE,GSP,716,DCP
FNHT1,35.518,-86.942,FOUNTAN HEIGHTS,OHX,0,DCP
FNKG1,33.267,-85.083,Franklin,FFC,800,COOP
FNKN7,35.2,-83.38,FRANKLIN DCP,GSP,2017,DCP
FNVT1,35.064,-86.414,Flintville,HUN,0,DCP
FOGG1,31.624,-85.067,Fort Gaines,FFC,190,DCP
FOMK2,36.783,-83.75,Fourmile,JKL,955.5,Mesonet
FOMS1,35.022,-81.008,LAKE WYLIE DAM,GSP,569,Mesonet
FONN7,35.45,-83.805,FONTANA,GSP,1312,DCP
FOPA1,34.44,-85.723,Fort Payne,HUN,895,Mesonet
FORG1,33.426,-82.099,Augusta 8WSW,FFC,0,DCP
FORV2,37.819,-79.902,FORE MTN IFLOWS,RNK,2650,Mesonet
FOTV2,37.309,-80.161,FORT LEWIS MTN IFLOWS,RNK,3260,Mesonet
FPHT1,36.498,-82.509,FORT PATRICK HENRY DAM KINGSPORT,MRX,1264,Mesonet
FPKN7,35.193,-80.845,#19 FREEDOM PARK,GSP,625,Mesonet
FPLS1,34.51,-82.985,FAIR PLAY,GSP,740,Mesonet
FPPT1,35.889,-87.117,FLAGPOLE HILL,OHX,0,DCP
FQD,35.428,-81.935,RUTHERFORD COUNTY AP,GSP,329,ASOS/AWOS
FRAT1,35.921,-86.866,Franklin,OHX,604.4,UNKNOWN
FRBK2,37.95,-83.667,Frenchburg,JKL,920,Mesonet
FRDT1,36.45,-82.517,FORDTOWN,MRX,0,Mesonet
FREG1,34.293,-84.264,Free Home,FFC,1060,DCP
FRKG1,33.267,-85.083,Franklin,FFC,790,COOP
FRKN7,35.18,-83.392,FRANKLIN COOP,GSP,2170,Mesonet
FRKT1,35.917,-86.867,Franklin,OHX,620,COOP
FRMK2,38.14,-83.557,Farmers,JKL,0,DCP
FRNG1,33.278,-85.101,Franklin,FFC,623.9,DCP
FRNN7,36.515,-80.303,DAN RIVER NEAR FRANCISCO,RNK,832,DCP
FRSG1,33.117,-83.983,Forsyth,FFC,600,COOP
FRSN7,35.313,-81.989,FOREST CITY 8 W,GSP,849,Mesonet
FRTG1,33.439,-82.116,Augusta 9WSW,FFC,0,DCP
FRTN7,35.237,-80.775,#09 FS 15 @ FRONTENAC AV,GSP,709,Mesonet
FRTVL,32.54,-83.9,Fort Valley,FFC,0,Mesonet
FRVK2,38.45,-83.883,Flemingsburg,JKL,940,Mesonet
FRYA1,34.624,-86.541,Aldridge Creek / Farley,HUN,0,DCP
FSBT1,36.085,-87.982,Nathan Bedford Forrest State Park,OHX,390,Mesonet
FSTG1,32.377,-84.676,Ft Benning Cactus Tower,FFC,777,DCP
FSTN7,35.221,-80.84,#15 CMGC AT 4TH ST,GSP,719,Mesonet
FTBG1,32.374,-84.958,Fort Benning,FFC,170,DCP
FTBV2,36.766,-82.582,CLINCH RIVER AT FORT BLACKMORE,MRX,1253,Mesonet
FTGK2,37.833,-83.033,Flat Fork,JKL,1240,Mesonet
FTGV2,37.094,-82.699,POUND,MRX,1930,Mesonet
FTLK2,37.433,-82.417,Fishtrap Lake,JKL,718,DCP
FTMK2,37.284,-82.525,Dorton,JKL,2841,Mesonet
FTOG1,34.92,-85.271,Chickamauga,FFC,775,COOP
FTSN7,36.253,-81.914,FLAT SPRINGS,GSP,3355,Mesonet
FTY,33.783,-84.528,ATLANTA FULTON COUNTY AP,FFC,0,ASOS/AWOS
FUMV2,36.917,-80.001,FERRUM IFLOWS,RNK,1628,Mesonet
FUNK2,37.767,-83.85,Stanton,JKL,1383,Mesonet
FWBT1,36.05,-85.6,Cookeville,OHX,0,Mesonet
FWDV2,36.698,-81.5,FAIRWOOD IFLOWS,RNK,3400,Mesonet
FXGV2,37.067,-82.683,FLAT GAP,MRX,0,Mesonet
FXHK2,38.229,-83.524,Morehead,JKL,940,Mesonet
FYFA1,34.427,-85.927,Fyffe - Fricks,HUN,1269,Mesonet
FYGV2,36.668,-80.691,FANCY GAP IFLOWS,RNK,3000,Mesonet
FYM,35.06,-86.57,Fayetteville AWOS,HUN,0,ASOS/AWOS
FYTT1,35.134,-86.54,Fayetteville,HUN,0,DCP
FYVT1,35.133,-86.533,Fayetteville Water Plant,HUN,0,Mesonet
GA102,31.28,-83.47,Lenox,FFC,0,Mesonet
GA103,33.08,-84.0,Forsyth,FFC,0,Mesonet
GA104,34.9,-85.1,Ringgold,FFC,0,Mesonet
GA105,32.86,-85.17,West Point,FFC,0,Mesonet
GA106,34.47,-83.06,Lavonia,FFC,0,Mesonet
GA107,30.75,-81.65,Kingsland,FFC,0,Mesonet
GA108,34.03,-84.04,Suwanee,FFC,0,Mesonet
GA109,32.22,-81.17,Oleary,FFC,0,Mesonet
GA110,31.16,-85.07,Cedar Springs,FFC,0,Mesonet
GA111,31.67,-81.83,Ludowici,FFC,0,Mesonet
GA201,34.87,-85.52,Trenton,FFC,0,Mesonet
GA202,34.93,-85.15,Ringgold,FFC,0,Mesonet
GA203,33.39,-84.75,Newnan,FFC,0,Mesonet
GA204,34.22,-84.75,Rowland Spring,FFC,0,Mesonet
GA205,34.26,-85.3,Coosa 2E,FFC,0,Mesonet
GA206,33.52,-82.91,Crawfordville 3SW,FFC,0,Mesonet
GA207,34.87,-84.32,Blue Ridge,FFC,0,Mesonet
GA208,34.69,-84.47,Ellijay,FFC,0,Mesonet
GA209,34.4,-84.42,Cagle,FFC,0,Mesonet
GA210,34.87,-83.4,Clayton,FFC,0,Mesonet
GA211,34.46,-83.97,Dahlonega 5S,FFC,0,Mesonet
GA212,34.18,-84.14,Cumming,FFC,0,Mesonet
GA213,34.52,-83.55,Cornelia,FFC,0,Mesonet
GA214,34.26,-83.62,Gainesville,FFC,0,Mesonet
GA215,34.25,-83.46,Commerce,FFC,0,Mesonet
GA216,34.15,-83.65,Jefferson,FFC,0,Mesonet
GA217,31.27,-81.5,Suwanee,FFC,0,Mesonet
GA218,33.91,-83.45,Athens,FFC,0,Mesonet
GA219,33.72,-84.94,Villa Rica,FFC,0,Mesonet
GA220,33.61,-83.75,Covington,FFC,0,Mesonet
GA221,34.87,-83.97,Blairsville,FFC,0,Mesonet
GA222,33.28,-85.11,Franklin,FFC,0,Mesonet
GA223,34.38,-84.91,Adairsville,FFC,0,Mesonet
GA224,32.54,-84.96,Columbus,FFC,0,Mesonet
GA225,33.26,-84.09,Jackson 9WSW,FFC,0,Mesonet
GA226,32.47,-83.75,Perry,FFC,0,Mesonet
GA227,31.96,-83.75,Cordele,FFC,0,Mesonet
GA228,32.79,-83.57,Macon,FFC,0,Mesonet
GA233,30.94,-81.69,Spur-Woodbine,FFC,0,Mesonet
GAAP01,31.65,-82.248,Baxley 10.0 SE,FFC,0,Mesonet
GAAP02,31.885,-82.372,Baxley 8.4N,FFC,0,Mesonet
GAAT02,31.338,-82.817,Pearson 3.5NE,FFC,0,Mesonet
GAAV2,36.654,-80.918,GALAX WATER PLANT COOP,RNK,2360,Mesonet
GABB03,32.858,-83.617,Macon 2.7ENE,FFC,0,Mesonet
GABB04,32.862,-83.691,Macon 3.9NW,FFC,0,Mesonet
GABB05,32.858,-83.77,Macon 6.7WNW,FFC,0,Mesonet
GABB06,32.893,-83.73,Macon 5.8 NW,FFC,0,Mesonet
GABB07,32.85,-83.708,Macon 3.1WNW,FFC,0,Mesonet
GABB10,32.816,-83.75,Macon 5.6 WSW,FFC,0,Mesonet
GABB13,32.859,-83.582,Macon 4.6 ENE,FFC,0,Mesonet
GABB16,32.905,-83.615,Macon 6.3 E,FFC,0,Mesonet
GABD01,32.997,-83.2,Milledgeville 6.5SSE,FFC,0,Mesonet
GABL01,32.363,-83.33,Cochran 9NNW,FFC,0,Mesonet
GABL02,32.317,-83.344,Cochran 4.9S,FFC,0,Mesonet
GABL03,32.435,-83.222,Chester 4.9 NW,FFC,0,Mesonet
GABN01,34.482,-83.529,Baldwin 1.4ESE,FFC,0,Mesonet
GABN02,34.254,-83.382,Commerce 5.6NE,FFC,0,Mesonet
GABN05,34.395,-83.45,Homer 5.1 NNE,FFC,0,Mesonet
GABR02,31.945,-81.3,Richmond Hill 0.5NE,FFC,0,Mesonet
GABS03,33.234,-84.015,Jackson 5.1 SW,FFC,0,Mesonet
GABT01,34.32,-85.009,Adairsville 6.4WSW,FFC,0,Mesonet
GABU06,32.244,-81.524,Brooklet 13.1SE,FFC,0,Mesonet
GABW04,34.042,-83.692,Winder 3.9 NNE,FFC,0,Mesonet
GABW07,33.979,-83.71,Winder 1.1 SE,FFC,0,Mesonet
GABW08,33.91,-83.7,Bethlehem 1.6 S,FFC,0,Mesonet
GACB01,34.039,-84.483,Marietta 7NNE,FFC,0,Mesonet
GACB02,33.894,-84.494,Smyrna 2.3NE,FFC,0,Mesonet
GACB03,33.983,-84.639,Kennesaw 3.1SSW,FFC,0,Mesonet
GACB04,33.951,-84.422,Sandy Springs 3.2WNW,FFC,0,Mesonet
GACB05,33.827,-84.499,Smyrna 3SSE,FFC,0,Mesonet
GACB06,33.957,-84.672,Kennesaw 5.6SW,FFC,0,Mesonet
GACB07,33.871,-84.522,Smyrna 0.4NW,FFC,0,Mesonet
GACB08,34.057,-84.585,Kennesaw 2.9NE,FFC,0,Mesonet
GACB14,33.891,-84.594,Marietta 5.2SW,FFC,0,Mesonet
GACB16,33.999,-84.403,Marietta 8.3 NE,FFC,0,Mesonet
GACB20,33.821,-84.567,Mableton 0.6 NNW,FFC,0,Mesonet
GACB24,34.075,-84.491,Marietta 9.0 NNE,FFC,0,Mesonet
GACB28,34.066,-84.507,Marietta 8.2 NNE,FFC,0,Mesonet
GACB29,34.023,-84.483,Marietta 6.0 NNE,FFC,0,Mesonet
GACB30,33.859,-84.65,Powder Springs 1.9 ESE,FFC,0,Mesonet
GACB32,34.008,-84.645,Kennesaw 2.0 SW,FFC,0,Mesonet
GACB34,33.886,-84.672,Powder Springs 1.5 NNE,FFC,0,Mesonet
GACE01,34.113,-84.605,Acworth 5.5NE,FFC,0,Mesonet
GACE02,34.375,-84.504,Waleska 4.9NNE,FFC,0,Mesonet
GACE04,34.248,-84.466,Canton 1.4E,FFC,0,Mesonet
GACE05,34.113,-84.422,Woodstock 5.3E,FFC,0,Mesonet
GACE09,34.199,-84.581,Canton 6.2WSW,FFC,0,Mesonet
GACE10,34.182,-84.52,Canton 4.9SSW,FFC,0,Mesonet
GACE11,34.301,-84.547,Waleska 1.0S,FFC,0,Mesonet
GACE12,34.185,-84.49,Holly Springs 1.0NNE,FFC,0,Mesonet
GACE13,34.255,-84.367,Canton 7.0E,FFC,0,Mesonet
GACE14,34.176,-84.487,Canton 5.1S,FFC,0,Mesonet
GACE15,34.354,-84.467,Ball Ground 5.2WNW,FFC,0,Mesonet
GACE19,34.148,-84.499,Woodstock 3.3 NNE,FFC,0,Mesonet
GACE20,34.079,-84.552,Woodstock 2.7SW,FFC,0,Mesonet
GACE22,34.193,-84.271,Alpharetta 8.6 N,FFC,0,Mesonet
GACE23,34.345,--84.38,Ball Ground 0.5 NNW,FFC,0,Mesonet
GACE25,34.139,-84.606,Woodstock 5.9 WNW,FFC,0,Mesonet
GACE29,34.096,-84.515,Woodstock 0.4 S,FFC,0,Mesonet
GACE33,34.329,-84.52,Canton 1.9 WNW,FFC,0,Mesonet
GACE34,34.099,-84.526,Woodstock 0.7 WSW,FFC,0,Mesonet
GACF01,31.491,-82.891,Douglas 2.5WSW,FFC,0,Mesonet
GACF03,31.716,-82.938,Pridgen 1.5NE,FFC,0,Mesonet
GACG02,34.509,-85.376,Summerville 2.6NW,FFC,0,Mesonet
GACG05,34.34,-85.371,Lyerly 4.8SSE,FFC,0,Mesonet
GACG08,34.512,-85.321,Summerville 2.8 NE,FFC,0,Mesonet
GACG11,34.606,-85.201,Summerville 9.4 ENE,FFC,0,Mesonet
GACK01,34.005,-83.371,Athens 3.7NNE,FFC,0,Mesonet
GACK03,33.906,-83.323,Athens 5.3SE,FFC,0,Mesonet
GACK04,33.999,-83.454,Athens 4.6NW,FFC,0,Mesonet
GACK06,33.915,-83.329,Athens 4.6SE,FFC,0,Mesonet
GACK07,33.943,-83.304,Winterville 2.1SW,FFC,0,Mesonet
GACK08,33.968,-83.288,Winterville 0.4W,FFC,0,Mesonet
GACK10,33.906,-83.345,Athens 4.5SE,FFC,0,Mesonet
GACK11,33.862,-83.309,Athens 7.6SE,FFC,0,Mesonet
GACK12,33.96,-83.385,Athens 0.6ENE,FFC,0,Mesonet
GACK13,33.953,-83.423,Athens 1.7W,FFC,0,Mesonet
GACK15,33.957,-83.429,Athens 2.0 W,FFC,0,Mesonet
GACK17,33.984,-83.438,Athens 3.2NW,FFC,0,Mesonet
GACL04,33.575,-85.05,Carrollton 1.6ESE,FFC,0,Mesonet
GACL05,33.735,-85.019,Temple 0.7E,FFC,0,Mesonet
GACL06,33.555,-85.12,Carrollton 3.2SW,FFC,0,Mesonet
GACL07,33.719,--85.023,Villa Rica 1.1 SSE,FFC,0,Mesonet
GACL08,33.632,-84.968,Villa Rica 7.4 SSW,FFC,0,Mesonet
GACL14,33.572,-85.047,Carrollton 1.8 ESE,FFC,0,Mesonet
GACL18,33.605,-85.048,Carrollton 2.1 NE,FFC,0,Mesonet
GACM02,30.747,-81.595,St.Marys 1.4SW,FFC,0,Mesonet
GACM03,30.916,-81.729,Woodbine 3S,FFC,0,Mesonet
GACM04,30.819,-81.626,Kingsland 2.9NE,FFC,0,Mesonet
GACM05,30.993,-81.868,Tarboro 4.1SW,FFC,0,Mesonet
GACM06,30.839,-81.575,St. Marys 5.5N,FFC,0,Mesonet
GACN05,33.552,-84.457,Riverdale 3.0 WSW,FFC,0,Mesonet
GACN08,33.597,-84.337,Morrow 1.3 N,FFC,0,Mesonet
GACR01,32.703,-83.837,Byron 5.8 NW,FFC,0,Mesonet
GACR02,32.765,-83.865,Fort Valley 10.0 N,FFC,0,Mesonet
GACS02,34.885,-85.14,Ringgold 2.8SW,FFC,0,Mesonet
GACS03,34.946,-85.144,Ringgold 2.8NW,FFC,0,Mesonet
GACS05,34.917,-85.198,Ringgold 5.0W,FFC,0,Mesonet
GACT01,32.122,-81.253,Pooler 1.2NNE,FFC,0,Mesonet
GACT02,31.901,-81.049,Skidaway Island 2.3S,FFC,0,Mesonet
GACT03,31.969,-81.146,Savannah 3.9SSW,FFC,0,Mesonet
GACT05,32.232,-81.19,Port Wentworth,FFC,0,Mesonet
GACT06,32.038,-81.095,Savannah 3.1SSE,FFC,0,Mesonet
GACT07,31.966,-81.043,Skidaway Island 2.2N,FFC,0,Mesonet
GACT08,32.002,-80.847,Tybee Island 0.8SE,FFC,0,Mesonet
GACT09,32.116,-81.251,Pooler 0.8NNE,FFC,0,Mesonet
GACT14,32.024,-80.958,Wilmington Island 1.7NNE,FFC,0,Mesonet
GACT16,31.989,-81.045,Isle of Hope 1.1NE,FFC,0,Mesonet
GACT17,31.943,-81.026,Skidaway Island 1.3ENE,FFC,0,Mesonet
GACT18,32.021,-81.094,Savannah 2.2E,FFC,0,Mesonet
GACT19,31.943,-81.037,Skidaway Island 0.8NE,FFC,0,Mesonet
GACT23,32.044,-81.28,Savannah 11WSW,FFC,0,Mesonet
GACT55,32.029,-81.16,Savannah 1.7 W,FFC,0,Mesonet
GACT56,31.976,-81.156,Savannah 3.7 SSW,FFC,0,Mesonet
GACT65,32.003,-80.989,Savannah 8.5 E,FFC,0,Mesonet
GACU01,33.515,-82.099,Martinez 0.7WSW,FFC,0,Mesonet
GACU02,33.454,-82.197,Grovetown 0.4NE,FFC,0,Mesonet
GACU03,33.542,-82.158,Evans 2.1NNW,FFC,0,Mesonet
GACU04,33.511,-82.137,Martinez 2.9WSW,FFC,0,Mesonet
GACU05,33.517,-82.104,Martinez 0.9W,FFC,0,Mesonet
GACW01,33.431,-84.686,Newnan 7.5NE,FFC,0,Mesonet
GACW02,33.427,-84.661,Sharpsburg 6N,FFC,0,Mesonet
GACW04,33.371,-84.887,Newnan 5.7W,FFC,0,Mesonet
GACW05,33.223,-84.527,Senoia 6.3SSE,FFC,0,Mesonet
GACW08,33.249,-84.554,Senoia 4.4 S,FFC,0,Mesonet
GACW09,33.38,-84.83,Newnan 2.6 W,FFC,0,Mesonet
GACW11,33.285,--84.695,Senoia 3.0 SW,FFC,0,Mesonet
GACW12,33.414,--84.842,Newnan 2.4 N,FFC,0,Mesonet
GACW14,33.314,-84.537,Senoia 0.9 ENE,FFC,0,Mesonet
GACW15,33.513,-84.856,Newnan 4.6 N,FFC,0,Mesonet
GACW16,33.438,-84.778,Newnan 4.1 N,FFC,0,Mesonet
GACW17,33.441,-84.672,Tyrone 4.7 WSW,FFC,0,Mesonet
GACW18,33.403,-84.912,Newnan 7.3 WNW,FFC,0,Mesonet
GACW19,33.47,-84.742,Newnan 6.8 NNE,FFC,0,Mesonet
GACY02,31.731,-84.965,Fort Gaines 13.0ENE,FFC,0,Mesonet
GADD01,34.792,-85.491,Trenton 5.8S,FFC,0,Mesonet
GADD03,34.932,-85.486,Trenton 4.2 NNE,FFC,0,Mesonet
GADG01,32.054,-83.266,Rhine 5.7NW,FFC,0,Mesonet
GADG02,32.202,-83.166,Eastman 0.9 ENE,FFC,0,Mesonet
GADG03,32.25,-83.141,Eastman 4.3NNE,FFC,0,Mesonet
GADG04,32.079,-83.095,Chauncey 2.6SW,FFC,0,Mesonet
GADG05,32.177,-83.17,Eastman 1.4 SSE,FFC,0,Mesonet
GADK01,33.859,-84.201,Tucker 1.3ENE,FFC,0,Mesonet
GADK02,33.858,--84.264,Tucker 2.3 W,FFC,0,Mesonet
GADK04,33.86,-84.326,North Atlanta 0.5ESE,FFC,0,Mesonet
GADK07,33.848,-84.275,North Decatur 3NNE,FFC,0,Mesonet
GADK08,33.818,-84.228,Clarkston 0.9NE,FFC,0,Mesonet
GADK09,33.845,-84.291,North Decatur 2.6N,FFC,0,Mesonet
GADK11,33.852,-84.286,North Atlanta 2.8ESE,FFC,0,Mesonet
GADK12,33.675,-84.137,Lithonia 3.2SW,FFC,0,Mesonet
GADK13,33.76,-84.282,Decatur 1.2SE,FFC,0,Mesonet
GADK15,33.779,-84.257,Avondale Estates 0.9 NNE,FFC,0,Mesonet
GADK17,33.781,-84.255,Avondale Estates 1.0 NE,FFC,0,Mesonet
GADK18,33.953,-84.329,Dunwoody 1.1 NW,FFC,0,Mesonet
GADK20,33.829,-84.288,Tucker 4.1 SW,FFC,0,Mesonet
GADK22,33.949,-84.344,Dunwoody 1.8 WNW,FFC,0,Mesonet
GADK25,33.804,-84.248,Clarkston 0.6 SW,FFC,0,Mesonet
GADK27,33.763,--84.27,Avondale Estates 0.5 SW,FFC,0,Mesonet
GADK28,33.766,--84.33,Atlanta 3.5 ENE,FFC,0,Mesonet
GADK29,33.932,-84.319,Dunwoody 0.8 SSW,FFC,0,Mesonet
GADK30,33.801,-84.324,Druid Hills 0.9 N,FFC,0,Mesonet
GADK32,33.792,-84.298,Decatur 1.4 N,FFC,0,Mesonet
GADK33,33.782,-84.281,Decatur 1.2 NE,FFC,0,Mesonet
GADK35,33.812,-84.338,Atlanta 6.0 NE,FFC,0,Mesonet
GADS02,33.692,-84.757,Douglasville 3.7S,FFC,0,Mesonet
GADS03,33.779,-84.717,Douglasville 2.8NE,FFC,0,Mesonet
GADS04,33.748,-84.745,Douglasville 0.2N,FFC,0,Mesonet
GADS05,33.712,-84.727,Douglasville 2.5 SSE,FFC,0,Mesonet
GADS07,33.693,-84.834,Winston 2.5 SSW,FFC,0,Mesonet
